┠001854034809┠	┠01┠	┠001┠	┠001854034809┠	┠8510┠	┠001100001509┠	┠001854034809┠	┠8540┠	┠中国人民银行海北州中心支行┠	┠┠	┠青海省西海镇┠	┠812200┠	┠0970-8645936┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 00:27:56.0┠	┠2┠	┠20050036┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠2┠	┠2005-06-27┠	┠┠
┠001854134544┠	┠07┠	┠001┠	┠001854034809┠	┠    ┠	┠┠	┠            ┠	┠8541┠	┠中国人民银行门源回族自治县支行┠	┠人行门源县支行┠	┠青海省海北州浩门镇┠	┠810300┠	┠09708612845┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 00:27:56.0┠	┠2┠	┠20050036┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001855034572┠	┠01┠	┠001┠	┠001855034572┠	┠8510┠	┠001100001509┠	┠001855034572┠	┠8550┠	┠中国人民银行黄南州中心支行┠	┠┠	┠青海省黄南州同仁县┠	┠811300┠	┠0973-8722332┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 00:27:56.0┠	┠2┠	┠20050036┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠2┠	┠2005-06-27┠	┠┠
┠001856034776┠	┠01┠	┠001┠	┠001856034776┠	┠8510┠	┠001100001509┠	┠001856034776┠	┠8560┠	┠中国人民银行海南州中心支行┠	┠┠	┠青海省海南州共和县恰卜恰镇┠	┠813000┠	┠0974-8512394┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 00:27:56.0┠	┠2┠	┠20050036┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠2┠	┠2005-06-27┠	┠┠
┠001857034789┠	┠01┠	┠001┠	┠001857034789┠	┠8510┠	┠001100001509┠	┠001857034789┠	┠8570┠	┠中国人民银行果洛州中心支行┠	┠┠	┠青海省玛心县大武镇┠	┠814000┠	┠0975-8382482┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 00:27:56.0┠	┠2┠	┠20050036┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠2┠	┠2005-06-27┠	┠┠
┠001858034791┠	┠01┠	┠001┠	┠001858034791┠	┠8510┠	┠001100001509┠	┠001858034791┠	┠8580┠	┠中国人民银行玉树州中心支行┠	┠┠	┠青海省玉树州结古镇┠	┠815000┠	┠0976-8822466┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 00:27:56.0┠	┠2┠	┠20050036┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠2┠	┠2005-06-27┠	┠┠
┠001859034681┠	┠01┠	┠001┠	┠001859034681┠	┠8510┠	┠001100001509┠	┠001859034681┠	┠8590┠	┠中国人民银行海西州中心支行┠	┠┠	┠青海省德令哈市人民路8号┠	┠817000┠	┠0977-8223306┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 00:27:56.0┠	┠2┠	┠20050036┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠2┠	┠2005-06-27┠	┠┠
┠001859134757┠	┠07┠	┠001┠	┠001859034681┠	┠    ┠	┠┠	┠            ┠	┠8591┠	┠中国人民银行格尔木市支行┠	┠格尔木市支行┠	┠格尔木市┠	┠816000┠	┠09798413285┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 00:27:57.0┠	┠2┠	┠20050036┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001859334725┠	┠07┠	┠001┠	┠001859034681┠	┠    ┠	┠┠	┠            ┠	┠8593┠	┠中国人民银行乌兰县支行┠	┠乌兰县支行┠	┠乌兰县┠	┠817100┠	┠09778214155┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 00:27:57.0┠	┠2┠	┠20050036┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001871033602┠	┠01┠	┠001┠	┠001871033602┠	┠8710┠	┠001100001509┠	┠001871033602┠	┠8710┠	┠中国人民银行银川中心支行营业部┠	┠┠	┠银川市上海西路103号┠	┠750001┠	┠0951-6084666┠	┠┠	┠1┠	┠2003-12-01┠	┠2999-12-31┠	┠2003-11-27 10:49:27.0┠	┠2┠	┠20030012┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠2┠	┠2003-12-01┠	┠┠
┠001871033651┠	┠07┠	┠001┠	┠001871033602┠	┠    ┠	┠┠	┠            ┠	┠8710┠	┠中国人民银行永宁县支行┠	┠┠	┠永宁县杨和镇团结东路┠	┠750100┠	┠0951--8011590┠	┠┠	┠1┠	┠2003-12-01┠	┠2999-12-31┠	┠2003-11-27 10:49:32.0┠	┠2┠	┠20030012┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001871033660┠	┠07┠	┠001┠	┠001871033602┠	┠    ┠	┠┠	┠            ┠	┠8710┠	┠中国人民银行贺兰县支行┠	┠┠	┠贺兰县团结巷2号┠	┠750200┠	┠0951--8064065┠	┠┠	┠1┠	┠2003-12-01┠	┠2999-12-31┠	┠2003-11-27 10:49:32.0┠	┠2┠	┠20030012┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001871033856┠	┠07┠	┠001┠	┠001871033602┠	┠    ┠	┠┠	┠            ┠	┠8710┠	┠中国人民银行灵武市支行┠	┠人行灵武市支行┠	┠灵武市城镇东大街┠	┠750400┠	┠0951-4021235┠	┠┠	┠1┠	┠2005-01-04┠	┠2999-12-31┠	┠2004-12-28 09:11:07.0┠	┠2┠	┠20040027┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001872033706┠	┠01┠	┠001┠	┠001872033706┠	┠8710┠	┠┠	┠001872033706┠	┠8720┠	┠中国人民银行石嘴山市中心支行┠	┠┠	┠宁夏石嘴山市大武口区朝阳东街180号┠	┠753000┠	┠0952-2013584┠	┠┠	┠1┠	┠2005-03-14┠	┠2999-12-31┠	┠2005-03-07 00:10:20.0┠	┠2┠	┠20050006┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠2┠	┠2005-03-14┠	┠┠
┠001872033714┠	┠07┠	┠001┠	┠001872033706┠	┠    ┠	┠┠	┠            ┠	┠8720┠	┠中国人民银行石嘴山支行┠	┠┠	┠宁夏惠农区┠	┠753600┠	┠0952-3013116┠	┠┠	┠1┠	┠2005-03-14┠	┠2999-12-31┠	┠2005-03-07 00:10:20.0┠	┠2┠	┠20050006┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001872133749┠	┠07┠	┠001┠	┠001872033706┠	┠    ┠	┠┠	┠            ┠	┠8721┠	┠中国人民银行平罗县支行┠	┠┠	┠宁夏平罗县┠	┠753400┠	┠0952-6012409┠	┠┠	┠1┠	┠2005-03-14┠	┠2999-12-31┠	┠2005-03-07 00:10:20.0┠	┠2┠	┠20050006┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001873133800┠	┠01┠	┠001┠	┠001873133800┠	┠8710┠	┠┠	┠001873133800┠	┠8731┠	┠中国人民银行吴忠市中心支行┠	┠┠	┠宁夏吴忠市利通区古城路┠	┠751100┠	┠0953-2013771┠	┠┠	┠1┠	┠2005-03-14┠	┠2999-12-31┠	┠2005-03-07 00:10:20.0┠	┠2┠	┠20050006┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠2┠	┠2005-03-14┠	┠┠
┠001873233846┠	┠07┠	┠001┠	┠001873133800┠	┠    ┠	┠┠	┠            ┠	┠8732┠	┠中国人民银行青铜峡市支行┠	┠青铜峡市支行┠	┠宁夏吴忠市┠	┠751600┠	┠0953-3051725┠	┠┠	┠1┠	┠2005-03-14┠	┠2999-12-31┠	┠2005-03-07 00:10:20.0┠	┠2┠	┠20050006┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001873333882┠	┠01┠	┠001┠	┠001873333882┠	┠8710┠	┠┠	┠001873333882┠	┠8733┠	┠中国人民银行中卫市中心支行┠	┠┠	┠中卫市香山东街┠	┠755000┠	┠0955-7012771┠	┠┠	┠1┠	┠2005-07-04┠	┠2999-12-31┠	┠2005-09-16 17:20:45.0┠	┠1┠	┠20050065┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠2┠	┠2005-07-04┠	┠┠
┠001873633872┠	┠07┠	┠001┠	┠001873133800┠	┠    ┠	┠┠	┠            ┠	┠8736┠	┠中国人民银行盐池县支行┠	┠盐池县支行┠	┠宁夏盐池县人行┠	┠751500┠	┠0953-6013313┠	┠┠	┠1┠	┠2005-03-14┠	┠2999-12-31┠	┠2005-03-07 00:10:20.0┠	┠2┠	┠20050006┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001873733869┠	┠07┠	┠001┠	┠001873133800┠	┠    ┠	┠┠	┠            ┠	┠8737┠	┠中国人民银行同心县支行┠	┠同心县支行┠	┠宁夏同心县┠	┠751300┠	┠0953-8022149┠	┠┠	┠1┠	┠2005-03-14┠	┠2999-12-31┠	┠2005-03-07 00:10:20.0┠	┠2┠	┠20050006┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001874133903┠	┠01┠	┠001┠	┠001874133903┠	┠8710┠	┠┠	┠001874133903┠	┠8741┠	┠中国人民银行固原市中心支行┠	┠┠	┠宁夏固原市中山北街269号┠	┠756000┠	┠0954-2031409┠	┠┠	┠1┠	┠2005-03-14┠	┠2999-12-31┠	┠2005-03-07 00:10:20.0┠	┠2┠	┠20050006┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠2┠	┠2005-03-14┠	┠┠
┠001874333929┠	┠07┠	┠001┠	┠001874133903┠	┠    ┠	┠┠	┠            ┠	┠8743┠	┠中国人民银行西吉县支行┠	┠┠	┠西吉县政府街25号┠	┠756200┠	┠0954-3012458┠	┠┠	┠1┠	┠2005-03-14┠	┠2999-12-31┠	┠2005-03-07 00:10:20.0┠	┠2┠	┠20050006┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001874433944┠	┠07┠	┠001┠	┠001874133903┠	┠    ┠	┠┠	┠            ┠	┠8744┠	┠中国人民银行隆德县支行┠	┠┠	┠隆德县观泉路12号┠	┠756300┠	┠0954-6011094┠	┠┠	┠1┠	┠2005-03-14┠	┠2999-12-31┠	┠2005-03-07 00:10:20.0┠	┠2┠	┠20050006┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001874533957┠	┠07┠	┠001┠	┠001874133903┠	┠    ┠	┠┠	┠            ┠	┠8745┠	┠中国人民银行泾源县支行┠	┠┠	┠泾源县北街┠	┠756400┠	┠0954-5011044┠	┠┠	┠1┠	┠2005-03-14┠	┠2999-12-31┠	┠2005-03-07 00:10:20.0┠	┠2┠	┠20050006┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001874633968┠	┠07┠	┠001┠	┠001874133903┠	┠    ┠	┠┠	┠            ┠	┠8746┠	┠中国人民银行彭阳县支行┠	┠┠	┠彭阳县政府街7号┠	┠756500┠	┠0954-7012314┠	┠┠	┠1┠	┠2005-03-14┠	┠2999-12-31┠	┠2005-03-07 00:10:20.0┠	┠2┠	┠20050006┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001881035533┠	┠01┠	┠001┠	┠001881035533┠	┠8810┠	┠001100001509┠	┠001881035533┠	┠8810┠	┠中国人民银行乌鲁木齐中心支行营业室┠	┠┠	┠乌鲁木齐市人民路20号┠	┠830002┠	┠0991-2819944-32001┠	┠马俊/营业室/乌鲁木齐/PBC/pbc┠	┠1┠	┠2003-12-01┠	┠2999-12-31┠	┠2003-11-27 10:49:27.0┠	┠2┠	┠20030012┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠2┠	┠2003-12-01┠	┠┠
┠001882035606┠	┠01┠	┠001┠	┠001882035606┠	┠8810┠	┠001881035533┠	┠001882035606┠	┠8820┠	┠中国人民银行克拉玛依市中心支行┠	┠人行克拉玛依市中支┠	┠新疆克拉玛依市塔河路67号┠	┠834000┠	┠0990-6224173┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 14:25:24.0┠	┠2┠	┠20050039┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠2┠	┠2005-06-27┠	┠┠
┠001883036618┠	┠01┠	┠001┠	┠001883036618┠	┠8810┠	┠001881035533┠	┠001883036618┠	┠8830┠	┠中国人民银行吐鲁番地区中心支行┠	┠人行吐鲁番中支┠	┠新疆吐鲁番市高昌路┠	┠838000┠	┠0995-8536041┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 14:25:24.0┠	┠2┠	┠20050039┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠2┠	┠2005-06-27┠	┠┠
┠001883235649┠	┠07┠	┠001┠	┠001883036618┠	┠    ┠	┠┠	┠            ┠	┠8832┠	┠中国人民银行鄯善县支行┠	┠鄯善县支行┠	┠鄯善县新城路┠	┠838200┠	┠0995-8382273┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 14:25:26.0┠	┠2┠	┠20050039┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001883335652┠	┠07┠	┠001┠	┠001883036618┠	┠    ┠	┠┠	┠            ┠	┠8833┠	┠中国人民银行托克逊县支行┠	┠托克逊县支行┠	┠托克逊县西大街┠	┠838100┠	┠0995-8822445┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 14:25:26.0┠	┠2┠	┠20050039┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001884036184┠	┠01┠	┠001┠	┠001884036184┠	┠8810┠	┠001881035533┠	┠001884036184┠	┠8840┠	┠中国人民银行哈密地区中心支行┠	┠人行哈密中支┠	┠新疆哈密市┠	┠839000┠	┠0902-2233339┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 14:25:24.0┠	┠2┠	┠20050039┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠2┠	┠2005-06-27┠	┠┠
┠001884236212┠	┠07┠	┠001┠	┠001884036184┠	┠    ┠	┠┠	┠            ┠	┠8842┠	┠人民银行巴里坤县支行┠	┠┠	┠新疆巴里坤县┠	┠839200┠	┠09026822512┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 14:25:25.0┠	┠2┠	┠20050039┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001884436669┠	┠07┠	┠001┠	┠001902035959┠	┠    ┠	┠┠	┠            ┠	┠8844┠	┠中国人民银行北屯支行┠	┠人行北屯支行┠	┠新疆阿勒泰地区北屯镇团结路999号┠	┠836000┠	┠0906-3352410┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 14:25:26.0┠	┠2┠	┠20050039┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001884736074┠	┠07┠	┠001┠	┠001887036049┠	┠    ┠	┠┠	┠            ┠	┠8847┠	┠中国人民银行阿拉山口支行┠	┠┠	┠新疆阿拉山口┠	┠833418┠	┠0909-6993039┠	┠┠	┠1┠	┠2005-08-29┠	┠2999-12-31┠	┠2005-08-22 10:54:37.0┠	┠2┠	┠20050061┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001885035734┠	┠01┠	┠001┠	┠001885035734┠	┠8810┠	┠001881035533┠	┠001885035734┠	┠8850┠	┠中国人民银行昌吉回族自治州中心支行┠	┠人行昌吉州中支┠	┠新疆昌吉市北京南路17号┠	┠831100┠	┠0994-2517411┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 14:25:24.0┠	┠2┠	┠20050039┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠2┠	┠2005-06-27┠	┠┠
┠001885235741┠	┠07┠	┠001┠	┠001885035734┠	┠    ┠	┠┠	┠            ┠	┠8852┠	┠中国人民银行米泉市支行┠	┠米泉人行┠	┠新疆米泉市稻香南路126号┠	┠831400┠	┠0994-5303748┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 14:25:26.0┠	┠2┠	┠20050039┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001885335698┠	┠07┠	┠001┠	┠001885035734┠	┠    ┠	┠┠	┠            ┠	┠8853┠	┠中国人民银行呼图壁县支行┠	┠呼图壁人行┠	┠新疆呼图壁县东风大街24号┠	┠831200┠	┠0994-4502564┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 14:25:25.0┠	┠2┠	┠20050039┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001885435675┠	┠07┠	┠001┠	┠001885035734┠	┠    ┠	┠┠	┠            ┠	┠8854┠	┠中国人民银行玛纳斯县支行┠	┠玛纳斯人行┠	┠新疆玛纳斯镇中华路348号┠	┠832200┠	┠0994-6661601┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 14:25:26.0┠	┠2┠	┠20050039┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001885535684┠	┠07┠	┠001┠	┠001885035734┠	┠    ┠	┠┠	┠            ┠	┠8855┠	┠中国人民银行奇台县支行┠	┠奇台人行┠	┠新疆奇台县东大街6号┠	┠831800┠	┠0994-7211405┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 14:25:26.0┠	┠2┠	┠20050039┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001885635703┠	┠07┠	┠001┠	┠001885035734┠	┠    ┠	┠┠	┠            ┠	┠8856┠	┠中国人民银行阜康市支行┠	┠阜康人行┠	┠新疆阜康市阜新街36号┠	┠831500┠	┠0994-3222116┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 14:25:25.0┠	┠2┠	┠20050039┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001838732620┠	┠07┠	┠001┠	┠001838032605┠	┠    ┠	┠┠	┠            ┠	┠8387┠	┠中国人民银行夏河县支行┠	┠夏河县人行┠	┠甘肃省夏河县人民西街9号┠	┠747100┠	┠0941-7121143┠	┠┠	┠1┠	┠2005-05-23┠	┠2999-12-31┠	┠2005-05-16 13:37:55.0┠	┠2┠	┠20050025┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001851034532┠	┠01┠	┠001┠	┠001851034532┠	┠8510┠	┠001100001509┠	┠001851034532┠	┠8510┠	┠中国人民银行西宁中心支行营业部┠	┠┠	┠青海省西宁市昆仑路3号┠	┠810001┠	┠0971-6126255┠	┠┠	┠1┠	┠2003-12-01┠	┠2999-12-31┠	┠2003-11-27 10:49:27.0┠	┠2┠	┠20030012┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠2┠	┠2003-12-01┠	┠┠
┠001851034581┠	┠07┠	┠001┠	┠001851034532┠	┠    ┠	┠┠	┠            ┠	┠8510┠	┠中国人民银行大通县支行┠	┠┠	┠青海省大通县园林南路367-1号┠	┠810100┠	┠0971-2722631┠	┠┠	┠1┠	┠2003-12-01┠	┠2999-12-31┠	┠2003-11-27 10:49:33.0┠	┠2┠	┠20030012┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001851034645┠	┠07┠	┠001┠	┠001851034532┠	┠    ┠	┠┠	┠            ┠	┠8510┠	┠中国人民银行湟源县支行┠	┠┠	┠青海省湟源县建设西路┠	┠812100┠	┠0971-7410569┠	┠┠	┠1┠	┠2003-12-01┠	┠2999-12-31┠	┠2003-11-27 10:49:33.0┠	┠2┠	┠20030012┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001851034661┠	┠07┠	┠001┠	┠001851034532┠	┠    ┠	┠┠	┠            ┠	┠8510┠	┠中国人民银行湟中县支行┠	┠┠	┠青海省湟中县和平路37号┠	┠811600┠	┠0971-2232445┠	┠┠	┠1┠	┠2003-12-01┠	┠2999-12-31┠	┠2003-11-27 10:49:33.0┠	┠2┠	┠20030012┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001852034595┠	┠01┠	┠001┠	┠001852034595┠	┠8510┠	┠001100001509┠	┠001852034595┠	┠8520┠	┠中国人民银行海东中心支行┠	┠┠	┠青海省海东地区平安县乐都路55号┠	┠810600┠	┠0972-8613280┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 00:27:56.0┠	┠2┠	┠20050036┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠2┠	┠2005-06-27┠	┠┠
┠001885836658┠	┠07┠	┠001┠	┠001885035734┠	┠    ┠	┠┠	┠            ┠	┠8858┠	┠中国人民银行五家渠支行┠	┠五家渠人行┠	┠新疆五家渠长征路161号┠	┠831300┠	┠0994-5801142┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 14:25:26.0┠	┠2┠	┠20050039┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001887036049┠	┠01┠	┠001┠	┠001887036049┠	┠8810┠	┠001881035533┠	┠001887036049┠	┠8870┠	┠中国人民银行博尔塔拉蒙古州中心支行┠	┠人行博州中支┠	┠新疆博乐市团结路99号┠	┠833400┠	┠0909-2222846┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 14:25:24.0┠	┠2┠	┠20050039┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠2┠	┠2005-06-27┠	┠┠
┠001887236056┠	┠07┠	┠001┠	┠001887036049┠	┠    ┠	┠┠	┠            ┠	┠8872┠	┠中国人民银行精河县支行┠	┠┠	┠新疆精河县友谊南路15号┠	┠833300┠	┠0909-5332484┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 14:25:25.0┠	┠2┠	┠20050039┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001888036074┠	┠07┠	┠001┠	┠001888036082┠	┠    ┠	┠┠	┠            ┠	┠8880┠	┠中国人民银行库尔勒市支行(此机构不存在)┠	┠┠	┠库尔勒市┠	┠841000┠	┠0996-2251871┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 14:25:26.0┠	┠2┠	┠20050039┠	┠(此机构不存在)┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001888036082┠	┠01┠	┠001┠	┠001888036082┠	┠8810┠	┠001881035533┠	┠001888036082┠	┠8880┠	┠中国人民银行巴音郭愣蒙古自治州中心支行┠	┠人行巴州中支┠	┠新疆库尔勒市石化大道36号┠	┠841000┠	┠0996-2251871┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 14:25:24.0┠	┠2┠	┠20050039┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠2┠	┠2005-06-27┠	┠┠
┠001888236130┠	┠07┠	┠001┠	┠001888036082┠	┠    ┠	┠┠	┠            ┠	┠8882┠	┠中国人民银行轮台县支行┠	┠┠	┠新疆轮台县┠	┠841600┠	┠0996-4690045┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 14:25:25.0┠	┠2┠	┠20050039┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001888336150┠	┠07┠	┠001┠	┠001888036082┠	┠    ┠	┠┠	┠            ┠	┠8883┠	┠中国人民银行尉犁县支行┠	┠┠	┠新疆尉犁县┠	┠841500┠	┠0996-4023231┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 14:25:25.0┠	┠2┠	┠20050039┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
┠001888636091┠	┠07┠	┠001┠	┠001888036082┠	┠    ┠	┠┠	┠            ┠	┠8886┠	┠中国人民银行焉耆县支行┠	┠┠	┠新疆焉耆县┠	┠841100┠	┠0996-6022586┠	┠┠	┠1┠	┠2005-06-27┠	┠2999-12-31┠	┠2005-06-23 14:25:25.0┠	┠2┠	┠20050039┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠┠	┠┠	┠00┠	┠┠	┠ ┠	┠          ┠	┠┠
